"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.652128"	"spleen"	6.71e-18	6.083317293	"dbEST"
"Hs.618620"	"spleen"	6.52e-18	6.432121014	"dbEST"
"Hs.621214"	"spleen"	6.52e-18	6.555956601	"dbEST"
"Hs.658407"	"spleen"	6.52e-18	6.503771142	"dbEST"
"Hs.659502"	"spleen"	6.52e-18	6.562055916	"dbEST"
"Hs.686629"	"spleen"	6.52e-18	6.105339871	"dbEST"
"Hs.687239"	"spleen"	6.52e-18	6.364806106	"dbEST"
"Hs.687396"	"spleen"	6.52e-18	6.54700659	"dbEST"
"Hs.687409"	"spleen"	6.52e-18	5.741800565	"dbEST"
"Hs.688496"	"spleen"	6.52e-18	6.559052758	"dbEST"
"Hs.709505"	"spleen"	6.52e-18	6.529568588	"dbEST"
"Hs.41423"	"spleen"	4.86e-18	5.292328318	"dbEST"
"Hs.591107"	"spleen"	4.86e-18	6.330572351	"dbEST"
"Hs.658538"	"spleen"	4.86e-18	6.284353441	"dbEST"
"Hs.683909"	"spleen"	4.86e-18	4.486154027	"dbEST"
"Hs.278064"	"spleen"	3.78e-18	5.162184395	"dbEST"
"Hs.352250"	"spleen"	3.74e-18	6.05693204	"dbEST"
"Hs.36989"	"spleen"	3.74e-18	5.499988874	"dbEST"
"Hs.554217"	"spleen"	2.21e-18	4.091509007	"dbEST"
"Hs.656324"	"spleen"	2.21e-18	5.926026709	"dbEST"
"Hs.682418"	"spleen"	2.21e-18	6.500841559	"dbEST"
"Hs.714870"	"spleen"	2.21e-18	4.621275843	"dbEST"
"Hs.132629"	"spleen"	2.17e-18	4.889186133	"dbEST"
"Hs.132048"	"spleen"	2.11e-18	6.534289964	"dbEST"
"Hs.133472"	"spleen"	2.11e-18	6.485595482	"dbEST"
"Hs.17666"	"spleen"	2.11e-18	6.552726141	"dbEST"
"Hs.187993"	"spleen"	2.11e-18	6.565546211	"dbEST"
"Hs.258941"	"spleen"	2.11e-18	6.531521425	"dbEST"
"Hs.444092"	"spleen"	2.11e-18	6.562307952	"dbEST"
"Hs.557382"	"spleen"	2.11e-18	6.406510844	"dbEST"
"Hs.587232"	"spleen"	2.11e-18	6.520752419	"dbEST"
"Hs.655803"	"spleen"	2.11e-18	6.559282582	"dbEST"
"Hs.656227"	"spleen"	2.11e-18	6.53825496	"dbEST"
"Hs.658440"	"spleen"	2.11e-18	6.553530704	"dbEST"
"Hs.659551"	"spleen"	2.11e-18	6.565546211	"dbEST"
"Hs.687378"	"spleen"	2.11e-18	6.534289964	"dbEST"
"Hs.687442"	"spleen"	2.11e-18	6.193971518	"dbEST"
"Hs.687482"	"spleen"	2.11e-18	6.565546211	"dbEST"
"Hs.687633"	"spleen"	2.11e-18	6.553530704	"dbEST"
"Hs.688725"	"spleen"	2.11e-18	6.485595482	"dbEST"
"Hs.713175"	"spleen"	2.04e-18	6.178776495	"dbEST"
"Hs.8876"	"spleen"	2.01e-18	4.127990713	"dbEST"
"Hs.595837"	"spleen"	1.98e-18	5.647319899	"dbEST"
"Hs.17572"	"spleen"	1.1e-18	6.303440112	"dbEST"
"Hs.505601"	"spleen"	1.1e-18	5.241746825	"dbEST"
"Hs.655798"	"spleen"	1.1e-18	6.055837034	"dbEST"
"Hs.191330"	"spleen"	9.68e-19	6.046560064	"dbEST"
"Hs.656632"	"spleen"	9.68e-19	6.191285476	"dbEST"
"Hs.709586"	"spleen"	9.68e-19	6.472414915	"dbEST"
"Hs.194152"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.49962"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.593835"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.609537"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.624100"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.624205"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.624219"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.639480"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.655897"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.656240"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.656250"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.656385"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.658554"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.658641"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.660243"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.664682"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.664772"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.687197"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.687231"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.687245"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.687301"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.687474"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.690338"	"spleen"	6.2e-19	6.565872883	"dbEST"
"Hs.131903"	"spleen"	5.83e-19	4.090975853	"dbEST"
"Hs.654884"	"spleen"	4.07e-19	5.789446816	"dbEST"
"Hs.712632"	"spleen"	3.16e-19	4.20446011	"dbEST"
"Hs.132992"	"spleen"	2.97e-19	5.215838148	"dbEST"
"Hs.593601"	"spleen"	2.97e-19	6.481612341	"dbEST"
"Hs.89771"	"spleen"	2.56e-19	4.795888537	"dbEST"
"Hs.436066"	"spleen"	2.13e-19	4.179965209	"dbEST"
"Hs.645668"	"spleen"	2.1e-19	5.065977936	"dbEST"
"Hs.632300"	"spleen"	1.91e-19	4.802577053	"dbEST"
"Hs.447793"	"spleen"	1.64e-19	6.368929494	"dbEST"
"Hs.659785"	"spleen"	1.64e-19	6.093099049	"dbEST"
"Hs.681231"	"spleen"	1.64e-19	6.068323034	"dbEST"
"Hs.1011"	"spleen"	1.49e-19	4.044518137	"dbEST"
"Hs.709488"	"spleen"	1.49e-19	5.318752946	"dbEST"
"Hs.521083"	"spleen"	1.46e-19	4.78456395	"dbEST"
"Hs.702402"	"spleen"	1.05e-19	6.218087155	"dbEST"
"Hs.656218"	"spleen"	6.26e-20	6.462747257	"dbEST"
"Hs.594131"	"spleen"	4.19e-20	6.613189207	"dbEST"
"Hs.658740"	"spleen"	4.19e-20	6.613189207	"dbEST"
"Hs.656801"	"spleen"	4.07e-20	4.16981429	"dbEST"
"Hs.129278"	"spleen"	3.5e-20	5.766846792	"dbEST"
"Hs.445843"	"spleen"	3.5e-20	6.395555417	"dbEST"
"Hs.561040"	"spleen"	3.5e-20	5.777447898	"dbEST"
"Hs.95990"	"spleen"	2.57e-20	4.661348033	"dbEST"
"Hs.567437"	"spleen"	2.26e-20	6.531072486	"dbEST"
"Hs.586960"	"spleen"	2.26e-20	6.518826533	"dbEST"
"Hs.655778"	"spleen"	2.26e-20	6.547610746	"dbEST"
"Hs.658714"	"spleen"	2.26e-20	6.561858696	"dbEST"
"Hs.687586"	"spleen"	2.26e-20	6.539965663	"dbEST"
"Hs.368226"	"spleen"	1.75e-20	4.00682674	"dbEST"
"Hs.235167"	"spleen"	1.73e-20	4.001907375	"dbEST"
"Hs.461214"	"spleen"	1.51e-20	4.526026965	"dbEST"
"Hs.684228"	"spleen"	1.43e-20	4.987429788	"dbEST"
"Hs.585369"	"spleen"	1.22e-20	5.156794232	"dbEST"
"Hs.643687"	"spleen"	9.12e-21	5.858102716	"dbEST"
"Hs.655194"	"spleen"	9.12e-21	4.020843562	"dbEST"
"Hs.194294"	"spleen"	7.67e-21	6.541695697	"dbEST"
"Hs.655719"	"spleen"	7.67e-21	6.381527768	"dbEST"
"Hs.655816"	"spleen"	7.67e-21	6.425723103	"dbEST"
"Hs.658555"	"spleen"	7.67e-21	6.506247757	"dbEST"
"Hs.658571"	"spleen"	7.67e-21	6.388706703	"dbEST"
"Hs.688696"	"spleen"	7.67e-21	6.48620327	"dbEST"
"Hs.723414"	"spleen"	7.67e-21	6.473617645	"dbEST"
"Hs.656590"	"spleen"	7.66e-21	6.119260493	"dbEST"
"Hs.713894"	"spleen"	6.25e-21	4.84033171	"dbEST"
"Hs.656025"	"spleen"	5.42e-21	4.5230106	"dbEST"
"Hs.672224"	"spleen"	5.04e-21	5.710463584	"dbEST"
"Hs.594928"	"spleen"	3.2e-21	6.419493543	"dbEST"
"Hs.609188"	"spleen"	3.2e-21	6.362063476	"dbEST"
"Hs.656285"	"spleen"	3.2e-21	6.503314465	"dbEST"
"Hs.38218"	"spleen"	2.97e-21	4.625342562	"dbEST"
"Hs.438462"	"spleen"	2.57e-21	5.38931801	"dbEST"
"Hs.14743"	"spleen"	2.42e-21	6.565689054	"dbEST"
"Hs.269571"	"spleen"	2.42e-21	6.552421317	"dbEST"
"Hs.481068"	"spleen"	2.42e-21	6.543009853	"dbEST"
"Hs.620959"	"spleen"	2.42e-21	6.417405551	"dbEST"
"Hs.623406"	"spleen"	2.42e-21	6.491926356	"dbEST"
"Hs.658490"	"spleen"	2.42e-21	6.554795556	"dbEST"
"Hs.658657"	"spleen"	2.42e-21	6.547985614	"dbEST"
"Hs.687316"	"spleen"	2.42e-21	6.565689054	"dbEST"
"Hs.687446"	"spleen"	2.42e-21	6.557041163	"dbEST"
"Hs.687466"	"spleen"	2.42e-21	6.561210293	"dbEST"
"Hs.712730"	"spleen"	2.42e-21	6.552421317	"dbEST"
"Hs.729106"	"spleen"	2.42e-21	6.543009853	"dbEST"
"Hs.533291"	"spleen"	1.93e-21	4.077819976	"dbEST"
"Hs.655561"	"spleen"	1.85e-21	4.702633233	"dbEST"
"Hs.655861"	"spleen"	1.35e-21	4.762835335	"dbEST"
"Hs.655984"	"spleen"	1.35e-21	4.925622187	"dbEST"
"Hs.533657"	"spleen"	8.06e-22	4.93314473	"dbEST"
"Hs.117767"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.16633"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.186544"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.186635"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.18723"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.35953"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.419208"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.49787"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.549741"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.561265"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.591081"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.601102"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.602953"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.639453"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.655819"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.656356"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.656552"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.660514"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.687485"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.687668"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.687884"	"spleen"	7.02e-22	6.565872883	"dbEST"
"Hs.522085"	"spleen"	5.73e-22	6.258475324	"dbEST"
"Hs.658775"	"spleen"	5.55e-22	6.595900436	"dbEST"
"Hs.37860"	"spleen"	5.45e-22	6.589181116	"dbEST"
"Hs.656075"	"spleen"	5.45e-22	5.842292454	"dbEST"
"Hs.656650"	"spleen"	5.45e-22	5.694525476	"dbEST"
"Hs.656560"	"spleen"	5.21e-22	4.966805467	"dbEST"
"Hs.205816"	"spleen"	5.09e-22	4.190355039	"dbEST"
"Hs.553160"	"spleen"	2.69e-22	6.111021941	"dbEST"
"Hs.275352"	"spleen"	2.63e-22	4.952502786	"dbEST"
"Hs.38132"	"spleen"	2.11e-22	6.490939683	"dbEST"
"Hs.597275"	"spleen"	2.11e-22	5.698475273	"dbEST"
"Hs.571466"	"spleen"	9.66e-23	5.805206915	"dbEST"
"Hs.204619"	"spleen"	7.66e-23	5.131804079	"dbEST"
"Hs.380169"	"spleen"	3.69e-23	5.479483513	"dbEST"
"Hs.718463"	"spleen"	3.55e-23	4.080903145	"dbEST"
"Hs.711424"	"spleen"	2.84e-23	6.273874695	"dbEST"
"Hs.409794"	"spleen"	2.73e-23	6.442806968	"dbEST"
"Hs.656561"	"spleen"	2.73e-23	5.748442649	"dbEST"
"Hs.659823"	"spleen"	2.73e-23	6.514223806	"dbEST"
"Hs.687445"	"spleen"	2.73e-23	6.540789679	"dbEST"
"Hs.434159"	"spleen"	2.45e-23	6.488492096	"dbEST"
"Hs.658586"	"spleen"	2.45e-23	6.212488696	"dbEST"
"Hs.563560"	"spleen"	1.73e-23	4.005111854	"dbEST"
"Hs.632767"	"spleen"	1.5e-23	4.407344982	"dbEST"
"Hs.655792"	"spleen"	1.34e-23	4.000596092	"dbEST"
"Hs.448003"	"spleen"	1.14e-23	4.161020144	"dbEST"
"Hs.687970"	"spleen"	1.07e-23	5.462292397	"dbEST"
"Hs.107944"	"spleen"	7.65e-24	5.917564196	"dbEST"
"Hs.666932"	"spleen"	7.45e-24	4.669314656	"dbEST"
"Hs.658553"	"spleen"	4.49e-24	5.731812942	"dbEST"
"Hs.81564"	"spleen"	3.71e-24	6.123609878	"dbEST"
"Hs.655439"	"spleen"	3.18e-24	6.643161132	"dbEST"
"Hs.20588"	"spleen"	2.8e-24	6.562440666	"dbEST"
"Hs.506215"	"spleen"	2.8e-24	6.50957344	"dbEST"
"Hs.677310"	"spleen"	2.8e-24	6.562440666	"dbEST"
"Hs.644710"	"spleen"	1.43e-24	5.415141764	"dbEST"
"Hs.119871"	"spleen"	8.02e-25	6.565872883	"dbEST"
"Hs.18804"	"spleen"	8.02e-25	6.565872883	"dbEST"
"Hs.596459"	"spleen"	8.02e-25	6.565872883	"dbEST"
"Hs.658744"	"spleen"	8.02e-25	6.565872883	"dbEST"
"Hs.679508"	"spleen"	8.02e-25	6.565872883	"dbEST"
"Hs.687607"	"spleen"	8.02e-25	6.565872883	"dbEST"
"Hs.688061"	"spleen"	8.02e-25	6.565872883	"dbEST"
"Hs.303669"	"spleen"	5.99e-25	4.350827273	"dbEST"
"Hs.496982"	"spleen"	5.18e-25	5.458018086	"dbEST"
"Hs.33922"	"spleen"	1.6e-25	4.451204867	"dbEST"
"Hs.656396"	"spleen"	9.64e-26	6.438893447	"dbEST"
"Hs.438233"	"spleen"	3.29e-26	6.43942684	"dbEST"
"Hs.656405"	"spleen"	3.29e-26	6.509544218	"dbEST"
"Hs.656501"	"spleen"	3.29e-26	6.104064859	"dbEST"
"Hs.444488"	"spleen"	2.65e-26	4.911727559	"dbEST"
"Hs.655985"	"spleen"	1.5e-26	6.147319498	"dbEST"
"Hs.368588"	"spleen"	1.11e-26	6.031097678	"dbEST"
"Hs.655956"	"spleen"	1.07e-26	6.504998897	"dbEST"
"Hs.656359"	"spleen"	1.07e-26	6.546524967	"dbEST"
"Hs.687314"	"spleen"	1.07e-26	6.560489111	"dbEST"
"Hs.91147"	"spleen"	1.07e-26	6.557092933	"dbEST"
"Hs.107922"	"spleen"	5.11e-27	6.352664781	"dbEST"
"Hs.655784"	"spleen"	3.25e-27	6.461608329	"dbEST"
"Hs.687403"	"spleen"	3.25e-27	6.564537486	"dbEST"
"Hs.687693"	"spleen"	3.25e-27	6.521689788	"dbEST"
"Hs.720356"	"spleen"	3.25e-27	6.565829629	"dbEST"
"Hs.709522"	"spleen"	3.22e-27	5.229985529	"dbEST"
"Hs.624135"	"spleen"	1.57e-27	4.87416715	"dbEST"
"Hs.655382"	"spleen"	1.57e-27	6.264281421	"dbEST"
"Hs.517546"	"spleen"	1.17e-27	4.644083678	"dbEST"
"Hs.35755"	"spleen"	9.24e-28	6.565872883	"dbEST"
"Hs.656233"	"spleen"	9.24e-28	6.565872883	"dbEST"
"Hs.658595"	"spleen"	9.24e-28	6.565872883	"dbEST"
"Hs.693776"	"spleen"	9.22e-28	6.537047596	"dbEST"
"Hs.391860"	"spleen"	7.67e-28	5.33183543	"dbEST"
"Hs.441076"	"spleen"	6.03e-28	6.531376045	"dbEST"
"Hs.726126"	"spleen"	3.29e-28	4.986646472	"dbEST"
"Hs.655789"	"spleen"	2.7e-28	6.485388787	"dbEST"
"Hs.269528"	"spleen"	1.2e-28	6.312391956	"dbEST"
"Hs.612175"	"spleen"	1.18e-28	6.266210911	"dbEST"
"Hs.665631"	"spleen"	1.18e-28	5.398315541	"dbEST"
"Hs.415846"	"spleen"	8.69e-29	4.991009628	"dbEST"
"Hs.720023"	"spleen"	6.12e-29	4.091670601	"dbEST"
"Hs.559248"	"spleen"	3.96e-29	6.38776376	"dbEST"
"Hs.688050"	"spleen"	3.96e-29	6.348907193	"dbEST"
"Hs.603005"	"spleen"	2.57e-29	6.190766139	"dbEST"
"Hs.366575"	"spleen"	1.26e-29	6.561935427	"dbEST"
"Hs.469658"	"spleen"	1.23e-29	4.145601861	"dbEST"
"Hs.687639"	"spleen"	3.79e-30	6.563852607	"dbEST"
"Hs.405061"	"spleen"	3.17e-30	6.472223235	"dbEST"
"Hs.525513"	"spleen"	2.14e-30	5.853909318	"dbEST"
"Hs.658409"	"spleen"	1.18e-30	6.370849247	"dbEST"
"Hs.193951"	"spleen"	1.07e-30	6.565872883	"dbEST"
"Hs.20798"	"spleen"	1.07e-30	6.565872883	"dbEST"
"Hs.664805"	"spleen"	1.07e-30	6.565872883	"dbEST"
"Hs.674599"	"spleen"	1.07e-30	6.565872883	"dbEST"
"Hs.687864"	"spleen"	1.07e-30	6.565872883	"dbEST"
"Hs.728753"	"spleen"	8.97e-31	6.654472969	"dbEST"
"Hs.650727"	"spleen"	4.07e-31	6.445052848	"dbEST"
"Hs.651324"	"spleen"	6.58e-32	5.876585355	"dbEST"
"Hs.656435"	"spleen"	4.76e-32	6.542641585	"dbEST"
"Hs.380132"	"spleen"	3.55e-32	4.022051364	"dbEST"
"Hs.596308"	"spleen"	1.49e-32	6.542535209	"dbEST"
"Hs.544932"	"spleen"	4.37e-33	4.226078673	"dbEST"
"Hs.656129"	"spleen"	3.21e-33	6.309270981	"dbEST"
"Hs.16247"	"spleen"	1.24e-33	6.565872883	"dbEST"
"Hs.687434"	"spleen"	1.24e-33	6.565872883	"dbEST"
"Hs.675569"	"spleen"	8.61e-34	6.542166759	"dbEST"
"Hs.167584"	"spleen"	5.66e-34	4.002272415	"dbEST"
"Hs.271954"	"spleen"	3.56e-34	5.068477071	"dbEST"
"Hs.413931"	"spleen"	1.76e-34	6.410151983	"dbEST"
"Hs.568494"	"spleen"	1.76e-34	6.537973996	"dbEST"
"Hs.81529"	"spleen"	5.71e-35	6.561539055	"dbEST"
"Hs.108973"	"spleen"	3.38e-35	4.561188604	"dbEST"
"Hs.20205"	"spleen"	1.77e-35	6.533700973	"dbEST"
"Hs.633070"	"spleen"	1.42e-35	6.526430701	"dbEST"
"Hs.496811"	"spleen"	9.42e-36	4.086818198	"dbEST"
"Hs.2164"	"spleen"	8.56e-36	6.024181474	"dbEST"
"Hs.263209"	"spleen"	5.21e-36	6.559532759	"dbEST"
"Hs.295459"	"spleen"	5.21e-36	6.555437387	"dbEST"
"Hs.132342"	"spleen"	1.91e-36	4.470004638	"dbEST"
"Hs.656101"	"spleen"	1.45e-36	6.565872883	"dbEST"
"Hs.145384"	"spleen"	2.98e-38	4.067088944	"dbEST"
"Hs.479898"	"spleen"	7.01e-39	4.928763675	"dbEST"
"Hs.29698"	"spleen"	4.17e-39	5.210336524	"dbEST"
"Hs.332119"	"spleen"	2.79e-39	5.771870818	"dbEST"
"Hs.170904"	"spleen"	7.34e-40	4.306302986	"dbEST"
"Hs.728851"	"spleen"	4.44e-40	6.062248741	"dbEST"
"Hs.438712"	"spleen"	2.47e-40	6.561757134	"dbEST"
"Hs.658211"	"spleen"	8.21e-41	6.358703366	"dbEST"
"Hs.282795"	"spleen"	1.3e-41	4.115080689	"dbEST"
"Hs.5199"	"spleen"	1.13e-41	4.725980111	"dbEST"
"Hs.655911"	"spleen"	7.23e-42	6.565022169	"dbEST"
"Hs.652167"	"spleen"	1.63e-42	6.473997171	"dbEST"
"Hs.506908"	"spleen"	1.51e-42	4.176739679	"dbEST"
"Hs.726050"	"spleen"	4.61e-45	4.121727615	"dbEST"
"Hs.702189"	"spleen"	2.36e-45	6.565872883	"dbEST"
"Hs.429879"	"spleen"	1.73e-45	4.412408777	"dbEST"
"Hs.729110"	"spleen"	1.27e-45	5.194874645	"dbEST"
"Hs.201776"	"spleen"	1.19e-45	5.97235656	"dbEST"
"Hs.529925"	"spleen"	7.89e-46	4.705113724	"dbEST"
"Hs.94107"	"spleen"	4.21e-47	5.6689801	"dbEST"
"Hs.708219"	"spleen"	3.53e-47	6.492398132	"dbEST"
"Hs.388715"	"spleen"	6.67e-48	6.293330055	"dbEST"
"Hs.17661"	"spleen"	2.79e-48	6.565872883	"dbEST"
"Hs.633034"	"spleen"	3.29e-49	6.477519905	"dbEST"
"Hs.120950"	"spleen"	4.72e-50	4.496237411	"dbEST"
"Hs.705618"	"spleen"	1.06e-52	6.281381734	"dbEST"
"Hs.8366"	"spleen"	1.14e-53	5.685557153	"dbEST"
"Hs.122514"	"spleen"	4.59e-54	6.436979679	"dbEST"
"Hs.648446"	"spleen"	3.91e-54	6.565872883	"dbEST"
"Hs.444304"	"spleen"	6.26e-55	6.253829286	"dbEST"
"Hs.534468"	"spleen"	1.85e-55	4.812550335	"dbEST"
"Hs.111944"	"spleen"	9.76e-56	5.475337752	"dbEST"
"Hs.368642"	"spleen"	1.7e-56	5.407451788	"dbEST"
"Hs.303023"	"spleen"	2.66e-59	6.184528618	"dbEST"
"Hs.443948"	"spleen"	7.39e-63	5.67034899	"dbEST"
"Hs.81934"	"spleen"	3.46e-64	4.781415472	"dbEST"
"Hs.13188"	"spleen"	2.35e-68	6.207491398	"dbEST"
"Hs.73849"	"spleen"	1.05e-69	4.567851488	"dbEST"
"Hs.76838"	"spleen"	1.12e-71	5.734155705	"dbEST"
"Hs.591756"	"spleen"	7.47e-72	6.257517455	"dbEST"
"Hs.702081"	"spleen"	7.47e-72	6.55485247	"dbEST"
"Hs.586161"	"spleen"	1.59e-72	4.708476403	"dbEST"
"Hs.408249"	"spleen"	4.58e-74	6.488514104	"dbEST"
"Hs.172685"	"spleen"	2.15e-76	4.969916423	"dbEST"
"Hs.654472"	"spleen"	3.21e-77	6.121184088	"dbEST"
"Hs.75643"	"spleen"	4.33e-79	5.702006352	"dbEST"
"Hs.534330"	"spleen"	1.27e-79	4.94682809	"dbEST"
"Hs.2200"	"spleen"	4.8e-82	5.825973576	"dbEST"
"Hs.502772"	"spleen"	5.53e-83	6.2004929	"dbEST"
"Hs.134035"	"spleen"	4.84e-84	6.695675617	"dbEST"
"Hs.654368"	"spleen"	1.85e-90	6.096641921	"dbEST"
"Hs.274309"	"spleen"	1.38e-91	5.452124988	"dbEST"
"Hs.709483"	"spleen"	1.21e-93	6.352643317	"dbEST"
"Hs.655195"	"spleen"	5.04e-94	5.204418652	"dbEST"
"Hs.422542"	"spleen"	4.97e-96	5.572712827	"dbEST"
"Hs.463300"	"spleen"	1.61e-96	5.27780577	"dbEST"
"Hs.119825"	"spleen"	1.37e-96	5.952342427	"dbEST"
"Hs.282670"	"spleen"	2.46e-97	5.223578082	"dbEST"
"Hs.585357"	"spleen"	1.26e-98	6.597992452	"dbEST"
"Hs.526596"	"spleen"	1.22e-108	6.200302932	"dbEST"
"Hs.81073"	"spleen"	3.72e-172	6.191389141	"dbEST"
"Hs.700642"	"spleen"	4.48e-286	5.997378435	"dbEST"
"Hs.237658"	"spleen"	0	4.534913452	"dbEST"
"Hs.302145"	"spleen"	0	5.72533276	"dbEST"
"Hs.449630"	"spleen"	0	6.347450028	"dbEST"
"Hs.654744"	"spleen"	0	6.207651855	"dbEST"
"Hs.712539"	"spleen"	0	6.522738314	"dbEST"
"Hs.496546"	"spleen"	NA	NA	"HPA"
